Date,open,high,low,Close,Volume
2021-09-10,1061.15,1062.95,1053.3,1053.3,NaN
2021-09-13,1053.3,1055,1049.54,1053.95,NaN
2021-09-14,1053.95,1056.5,1051.9301,1054.4301,NaN
2021-09-15,1054.4301,1055.0601,1052.51,1053.71,NaN
2021-09-16,1053.71,1055.0699,1051.78,1054.85,NaN
2021-09-17,1054.85,1065.51,1053.52,1064.87,NaN
2021-09-20,1064.87,1064.87,1059.04,1059.45,NaN
2021-09-21,1059.45,1059.45,1056.24,1058.45,NaN
2021-09-22,1058.45,1061.29,1057.34,1061.29,NaN
2021-09-23,1061.29,1071.35,1061.1801,1071.12,NaN
2021-09-24,1071.12,1079.7,1069.3101,1076.1801,NaN
2021-09-27,1076.1801,1079.52,1070.47,1075.13,NaN
2021-09-28,1075.13,1078.79,1072.88,1078.79,NaN
2021-09-29,1078.79,1082.54,1078.35,1081.61,NaN
2021-09-30,1081.61,1083.08,1077,1081.33,NaN
2021-10-01,1081.33,1081.33,1070.26,1072.6,NaN
2021-10-04,1072.6,1075.3101,1067.0601,1070.08,NaN
2021-10-05,1070.08,1070.08,1066.36,1066.36,NaN
2021-10-06,1066.36,1069.01,1064.84,1068.53,NaN
2021-10-07,1068.53,1070.8199,1067.85,1070.23,NaN
2021-10-08,1070.23,1078.98,1069.8199,1078.98,NaN
2021-10-11,1078.98,1078.98,1072.8101,1073.74,NaN
2021-10-12,1073.74,1075.02,1073.52,1074.97,NaN
2021-10-13,1074.97,1076.4399,1072.36,1076.33,NaN
2021-10-14,1076.33,1084.1,1076.33,1084.1,NaN
2021-10-15,1084.1,1086.04,1079.54,1085.97,NaN
2021-10-18,1085.97,1085.97,1080.99,1084.47,NaN
2021-10-21,1084.47,1086.2,1079.58,1084.45,NaN
2021-10-22,1084.45,1084.72,1080.11,1084.49,NaN
2021-10-25,1084.49,1088.15,1082.11,1088.08,NaN
2021-10-26,1088.08,1106.77,1086,1106.75,NaN
2021-10-27,1106.75,1109.67,1100.64,1103.8101,NaN
2021-10-28,1103.8101,1110.8199,1100.11,1107.14,NaN
2021-10-29,1107.14,1113.08,1101.1,1104.79,NaN
2021-11-01,1104.79,1114.77,1099,1099,NaN
2021-11-02,1099,1108.01,1099,1104.64,NaN
2021-11-03,1104.64,1109.16,1102.54,1103.9301,NaN
2021-11-04,1103.9301,1104.41,1097.61,1097.61,NaN
2021-11-05,1097.61,1099.99,1089.34,1089.34,NaN
2021-11-08,1089.34,1094.8,1087.45,1091.26,NaN
2021-11-09,1091.26,1094.45,1087.95,1087.95,NaN
2021-11-10,1087.95,1090.21,1083.8199,1083.96,NaN
2021-11-11,1083.96,1085.86,1081.85,1084.97,NaN
2021-11-12,1084.97,1086.02,1081.99,1082.25,NaN
2021-11-15,1082.25,1084.46,1082.21,1082.74,NaN
2021-11-16,1082.74,1084.71,1079.72,1080.03,NaN
2021-11-17,1080.03,1085.66,1080.01,1082.05,NaN
